gate lenght,Theta,Phi,dt,combination,total time,computing time
8,1.337551456,1.066983325,5,"[2, 4, 4, 1, 3, 2, 4, 1]",40,17.61688185
2,0.448592904,4.651452763,5,"[2, 2]",10,0.844177961
8,1.297777896,4.172837156,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,20.82772946
15,2.331545691,5.748046245,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0]",75,170.6326156
10,1.459085901,1.182955798,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1]",50,62.49828768
5,0.870671183,2.407646035,5,"[3, 2, 4, 1, 3]",25,1.824401379
8,1.379766451,4.034714933,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,18.73812985
6,0.743531809,3.248909935,5,"[3, 2, 4, 4, 1, 0]",30,10.61634803
12,2.011472437,5.269325455,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2, 4]",60,81.37133741
0,0.195048781,0.829731216,5,[],0,0.002000332
8,1.278123648,3.712839294,5,"[4, 1, 3, 2, 4, 1, 3, 0]",40,9.468379736
2,0.439768467,1.188219761,5,"[4, 1]",10,0.095021248
18,2.828520097,4.124094419,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 4]",90,345.4218321
15,2.422378458,5.630314505,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,86.81613207
11,1.683052893,6.221187516,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 1]",55,90.5343864
6,1.083605066,5.049525455,5,"[2, 4, 1, 3, 2, 2]",30,2.528549671
15,2.563586045,0.011064869,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.17403817
2,0.404994707,1.153732267,5,"[4, 1]",10,0.09202075
16,2.677849929,3.865664483,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,129.5527763
11,2.057982005,0.329174852,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",55,5.052112579
17,2.62453717,0.317189285,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",85,312.9479687
1,0.205593987,5.938160519,5,[4],5,0.018003941
16,2.543013344,4.47811058,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3, 3, 4]",80,131.9998398
19,2.994194091,2.760080565,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2, 4, 3, 3]",95,378.51317
2,0.503073829,5.592698629,5,"[2, 4]",10,0.169037104
3,0.620551633,0.886549169,5,"[2, 4, 1]",15,0.399087191
16,2.599209542,2.038096811,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 1]",80,109.6701691
18,2.98278239,5.621780812,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 1, 3, 2]",90,263.869184
5,0.647890995,4.446897399,5,"[4, 1, 1, 3, 4]",25,3.989871502
19,2.92931845,6.075664585,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 3, 2, 1]",95,462.9522705
0,0.176564989,4.432525015,5,[],0,0.003000259
1,0.32425105,1.941507633,5,[3],5,0.016003609
16,2.415108672,0.778894179,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",80,302.562475
6,1.234615831,5.325184863,5,"[2, 4, 1, 3, 2, 4]",30,0.884194374
6,0.970009975,0.354016729,5,"[4, 1, 3, 2, 4, 4]",30,2.180472374
18,2.835887321,4.030462889,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 3, 2, 2]",90,339.2061722
16,2.69791223,3.658690602,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,129.7311931
15,2.546884356,2.94894465,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.29277778
10,1.577856988,3.929862403,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,25.03751731
1,0.275449185,2.068019858,5,[3],5,0.015002728
0,0.1010812,4.984980645,5,[],0,0.001992702
16,2.512549685,3.936766646,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 4]",80,203.564224
2,0.352791629,1.639442105,5,"[1, 1]",10,0.689151764
0,0.154035178,3.989513265,5,[],0,0.001992226
4,0.652519387,1.670388489,5,"[2, 4, 1, 1]",20,1.504323483
8,1.214599189,4.663757841,5,"[1, 3, 2, 4, 4, 3, 3, 2]",40,31.5275197
6,1.043494256,0.741344902,5,"[4, 1, 3, 2, 4, 1]",30,1.778399706
3,0.57282875,1.594750887,5,"[4, 1, 1]",15,1.396300316
16,2.660105284,1.677393737,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,70.31662273
6,1.001434122,2.694197481,5,"[3, 2, 2, 4, 1, 3]",30,8.926966667
14,2.112065361,4.598446934,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 4, 4]",70,212.509459
0,0.014485449,6.112931308,5,[],0,0.002007961
19,3.113454676,2.567609225,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,312.9488292
16,2.755327076,4.357821947,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,67.14618754
6,0.866537666,1.291763245,5,"[1, 3, 3, 2, 4, 1]",30,7.361615896
19,3.086060429,0.552828937,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,255.6923304
0,0.111345064,1.351126574,5,[],0,0.001999378
8,1.311391617,4.878343103,5,"[1, 3, 2, 4, 1, 3, 3, 4]",40,7.521658182
15,2.643224443,3.373224477,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3]",75,57.12407184
13,2.291746782,5.410133956,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,38.66241097
3,0.478984174,0.142831428,5,"[2, 4, 4]",15,1.160255432
9,1.700539657,3.485648744,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.189711809
13,2.349787966,3.223650509,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,9.725501299
4,0.84088272,2.24681154,5,"[2, 4, 1, 3]",20,1.108243465
12,2.002883882,2.024369371,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",60,16.41462064
11,1.529261489,2.646604378,5,"[1, 3, 3, 4, 1, 1, 3, 2, 4, 1, 2]",55,169.4229469
11,1.364036987,2.994526938,5,"[1, 3, 2, 2, 1, 1, 2, 2, 4, 3, 0]",55,400.8036895
14,2.330227765,1.136995954,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,25.83683372
3,0.501517448,6.065247345,5,"[3, 2, 1]",15,1.838408232
13,2.337817596,0.312384472,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",65,13.20793676
4,0.755444569,5.029883831,5,"[1, 3, 2, 2]",20,2.240497828
0,0.192755356,4.360076391,5,[],0,0.002007723
18,2.91409102,2.339630513,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2, 4, 1]",90,310.1800134
12,1.613886844,4.688761723,5,"[1, 3, 2, 4, 4, 1, 2, 2, 1, 1, 2, 4]",60,204.9762428
5,1.046575265,5.155780419,5,"[4, 1, 3, 2, 4]",25,1.328287363
0,0.136786694,1.155212858,5,[],0,0.00200057
11,1.592011616,2.844677009,5,"[1, 3, 3, 4, 1, 1, 3, 2, 4, 1, 3]",55,103.7446449
12,1.727691753,4.780730786,5,"[1, 3, 2, 4, 4, 3, 3, 4, 4, 3, 3, 2]",60,194.5440571
15,2.422824366,0.09286836,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1]",75,65.32208109
3,0.606139262,0.636711713,5,"[2, 4, 1]",15,0.397087812
0,0.01453509,1.672960896,5,[],0,0.002008438
11,1.209290308,3.022954649,5,"[1, 3, 2, 2, 1, 1, 3, 4, 0, 3, 0]",55,768.4444277
8,1.400817651,1.900545278,5,"[2, 4, 4, 3, 2, 4, 1, 3]",40,12.13269067
17,2.88464585,5.752083873,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1]",85,161.184154
16,2.555496531,4.300182372,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",80,116.1979811
13,1.851891657,5.830515934,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 4, 4]",65,218.0995016
16,2.663490608,2.010660621,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 4, 1]",80,118.4833481
7,1.350220852,0.444773035,5,"[2, 4, 1, 3, 2, 4, 1]",35,1.110247135
4,0.712415365,1.945167169,5,"[2, 4, 1, 3]",20,1.503492117
17,2.706612049,5.525858047,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 4, 4]",85,189.880434
13,2.314124419,3.359354875,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.51599836
5,0.838043074,5.823839863,5,"[1, 3, 3, 2, 4]",25,6.723494768
5,0.72274573,0.39128424,5,"[1, 3, 2, 2, 1]",25,6.170686483
8,1.231420402,5.481356968,5,"[1, 3, 4, 4, 1, 3, 2, 4]",40,23.82529831
2,0.461306975,2.451883802,5,"[1, 3]",10,0.09407258
9,1.452192819,0.686672132,5,"[1, 3, 4, 4, 1, 3, 2, 4, 1]",45,9.927208424
19,3.019554655,3.221781036,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4, 3, 3]",95,321.3676319
3,0.544549041,4.107799032,5,"[1, 3, 2]",15,0.88619709
13,1.772522861,2.930374561,5,"[2, 4, 1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 2]",65,244.7677851
13,1.987715574,2.849783658,5,"[2, 4, 1, 3, 3, 2, 1, 1, 3, 4, 4, 1, 3]",65,296.5174098
8,1.310064792,2.510842771,5,"[2, 4, 3, 3, 4, 4, 1, 3]",40,36.18597507
18,3.015696177,3.814385716,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,183.6454301
14,2.411724126,1.257005431,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,20.96690679
6,0.938900425,0.700511437,5,"[4, 1, 3, 2, 4, 0]",30,5.412541389
17,2.706342714,6.170460308,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 4, 4]",85,156.9425876
0,0.098158091,4.926873033,5,[],0,0.00200057
17,2.723036911,2.266161077,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,198.4007418
3,0.512264502,0.072938407,5,"[2, 4, 4]",15,1.439325571
5,0.816082503,4.077606392,5,"[2, 4, 3, 3, 2]",25,3.646812201
14,2.229915311,4.010659605,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,197.2576883
5,0.833061988,0.370851026,5,"[1, 3, 3, 4, 1]",25,3.441758156
0,0.094378003,3.531368777,5,[],0,0.002001047
13,2.139542753,6.099982059,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,52.03975296
6,1.00862363,2.733835972,5,"[3, 2, 2, 4, 1, 3]",30,8.941970348
18,3.063437375,1.495142541,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,170.9032667
2,0.521793835,5.392556848,5,"[2, 4]",10,0.099021435
6,1.001237689,1.395055181,5,"[1, 3, 3, 4, 4, 1]",30,14.06809998
1,0.263060703,4.273609573,5,[2],5,0.013002396
14,2.45350014,3.494303317,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.26266146
12,1.76739348,1.567712034,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 1, 3]",60,153.0520222
2,0.536565717,0.953848716,5,"[4, 1]",10,0.092011929
15,2.343453769,5.736863661,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0]",75,167.6141741
10,1.507082635,4.061616294,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,62.14369535
12,1.683885123,4.154324717,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 4]",60,226.9880333
3,0.526563082,3.160458511,5,"[1, 3, 3]",15,1.437317133
0,0.088294687,0.560997553,5,[],0,0.003000498
3,0.554632704,1.338461861,5,"[2, 4, 3]",15,1.857408762
1,0.234575854,2.4051435,5,[3],5,0.013995647
14,2.338535865,1.523018741,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3]",70,19.57931495
3,0.643733063,0.410130645,5,"[2, 4, 1]",15,0.394086361
15,2.475805447,3.350179657,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3]",75,54.1832974
13,2.067108166,0.470318273,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2, 4, 1]",65,86.58839989
17,2.683708335,0.784708788,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",85,245.0869267
18,3.019404021,1.598330692,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,206.9699709
11,2.044613521,0.184044864,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",55,5.01609683
13,2.219180459,0.294314632,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",65,12.91485405
13,1.78381366,3.186299429,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1, 3, 4]",65,345.5088022
1,0.246515108,2.956689323,5,[3],5,0.015003443
5,0.838486761,0.625541084,5,"[1, 3, 4, 4, 1]",25,4.034005165
2,0.47604253,1.025163529,5,"[4, 1]",10,0.092028141
18,3.048463413,0.941813115,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,170.4901805
3,0.500982004,2.951715589,5,"[4, 1, 2]",15,1.832404137
1,0.338385641,4.960442629,5,[4],5,0.017003536
10,1.481487833,1.91196099,5,"[1, 3, 2, 4, 1, 3, 2, 2, 1, 0]",50,46.14446735
15,2.187089096,5.843760703,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 3]",75,310.7803602
19,3.084079303,0.61450083,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,256.1094913
9,1.541536156,0.41736018,5,"[1, 3, 2, 4, 1, 3, 2, 4, 4]",45,3.919872761
11,1.960351872,3.600015136,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",55,7.948753357
9,1.565678893,0.237919329,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.569786787
18,3.043161548,3.839271713,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,184.2976267
14,2.290373191,0.598615431,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,39.00101089
6,1.152257987,5.423273426,5,"[2, 4, 1, 3, 2, 4]",30,0.877193451
5,0.765435259,4.328447535,5,"[2, 4, 3, 3, 4]",25,7.553666353
14,2.016049146,4.25446792,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2]",70,257.2549453
19,3.124910934,2.201937823,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,316.5478086
16,2.600659584,4.238684253,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",80,96.62703919
15,2.431704819,5.597725801,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,90.18408704
3,0.534183145,6.009251636,5,"[3, 2, 1]",15,1.828402758
19,3.02011929,2.474550493,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,346.9074252
11,1.69701144,2.82325048,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3]",55,95.94647241
0,0.098023146,3.533503319,5,[],0,0.002007961
4,0.733372905,5.653390691,5,"[1, 3, 2, 4]",20,1.089241505
9,1.404065977,3.349630159,5,"[2, 4, 1, 3, 2, 2, 4, 1, 2]",45,59.49612403
6,0.787725533,4.506498726,5,"[2, 4, 4, 1, 3, 4]",30,8.12478447
12,2.085279121,1.595693843,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,6.246682882
16,2.552478231,4.638634983,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3, 3, 4]",80,122.2483468
17,2.695111716,2.639185677,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1, 3, 3]",85,208.8187003
2,0.41007315,0.736689938,5,"[4, 1]",10,0.096020937
14,2.211305845,0.827519867,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,81.68667126
16,2.571057452,4.905225446,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2]",80,97.07826781
12,1.750068913,4.188068088,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",60,156.983542
9,1.607307938,3.620682291,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.173699856
16,2.560305682,1.74017236,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1]",80,112.8982999
17,2.73179125,0.33257948,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4]",85,133.6200621
14,2.18473056,3.945130984,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",70,116.8976827
15,2.42327196,0.07859931,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1]",75,64.78273368
7,1.08376191,0.35809398,5,"[2, 4, 1, 3, 2, 4, 0]",35,8.240809917
17,2.908302412,0.157840962,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,102.7780766
15,2.380094519,5.80083897,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,106.9469209
17,2.583287947,5.586584303,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",85,330.9445908
9,1.377339354,3.14036742,5,"[2, 4, 1, 3, 2, 2, 4, 1, 2]",45,63.43799257
1,0.29182419,0.023446528,5,[1],5,0.174029827
0,0.08600994,1.752750117,5,[],0,0.001992941
4,0.739021429,4.151507091,5,"[4, 1, 2, 2]",20,2.510555029
15,2.631436146,5.936178995,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,29.95361567
7,1.129409762,3.494116837,5,"[1, 3, 2, 4, 1, 1, 2]",35,3.43674922
6,0.81580361,4.601228627,5,"[2, 4, 1, 1, 3, 2]",30,7.937042236
15,2.483437379,3.222415274,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.26792264
6,0.963408886,4.384720056,5,"[2, 4, 4, 1, 3, 2]",30,8.061769247
1,0.231918914,2.525007797,5,[3],5,0.01400423
3,0.575072489,1.835558161,5,"[4, 1, 1]",15,1.388307095
10,1.89022789,5.105525308,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",50,3.91386342
17,2.796232934,3.138363091,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,115.6239183
13,2.240780523,3.497767271,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.48351192
11,1.679318084,2.661769717,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3]",55,57.47796464
11,2.050219681,0.304761357,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",55,5.000095844
17,2.840101436,5.686814159,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,121.7943704
0,0.120937795,0.910035986,5,[],0,0.0020082
14,2.37096873,0.517833658,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,43.73163867
17,2.642673219,2.765728506,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 3, 2]",85,288.2451465
14,2.310363337,0.446890855,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",70,42.43535972
14,2.283613505,3.718009678,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.20007277
8,0.995973871,4.534210025,5,"[1, 3, 2, 2, 1, 1, 3, 0]",40,48.15295625
12,1.900068157,4.324949939,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",60,116.4100935
8,1.203799988,1.279357654,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,33.24086714
15,2.416798508,5.733154332,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,84.07131958
17,2.75169136,2.94025604,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3]",85,152.5730321
5,1.001096975,5.53484503,5,"[4, 1, 3, 2, 4]",25,1.314289331
3,0.539730349,4.935528503,5,"[3, 2, 2]",15,1.533339024
14,2.207881867,0.507650365,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",70,109.1381602
9,1.312389705,6.144290936,5,"[1, 3, 2, 4, 4, 3, 3, 2, 1]",45,46.08015466
5,0.813929368,2.67121854,5,"[3, 2, 1, 1, 3]",25,3.758820534
10,1.515389457,1.872479079,5,"[1, 3, 2, 4, 1, 3, 2, 4, 0, 1]",50,34.74909902
9,1.578804629,3.708806663,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.490117311
11,1.759807375,0.068465643,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",55,32.18650866
14,2.331805679,5.145700828,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",70,34.44358969
17,2.815974195,5.87823725,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,121.8568552
0,0.160007615,5.384975343,5,[],0,0.003001213
17,2.710794694,5.249333237,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 1]",85,377.3615968
6,0.947283332,1.008803906,5,"[1, 3, 3, 2, 4, 1]",30,9.710594416
16,2.410396501,0.850264811,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0]",80,304.5241718
13,2.319059685,0.324943208,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",65,13.1769104
12,2.127528117,0.614006393,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,38.6976397
10,1.437385156,4.553478718,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2]",50,75.24208164
19,3.098677007,2.820759679,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,313.2784467
0,0.166422341,0.501482675,5,[],0,0.002000093
14,2.485238595,3.644060001,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,52.91166043
10,1.373700637,1.335767871,5,"[1, 3, 2, 4, 4, 1, 3, 2, 1, 1]",50,82.45968127
15,2.398358546,0.183673592,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",75,96.3512342
7,1.049477229,1.523088186,5,"[4, 1, 3, 2, 2, 4, 1]",35,22.95405889
12,1.877360389,3.820305016,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,75.96659327
13,2.316780401,6.070183503,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,7.918745041
15,2.397721875,5.915780236,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,74.32976317
12,2.098541142,1.599135425,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,5.812272549
9,1.16045332,6.171832899,5,"[1, 3, 2, 2, 4, 1, 3, 4, 1]",45,55.95561266
8,1.429073928,5.339830063,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.628578901
7,1.145927502,1.779413086,5,"[4, 1, 3, 2, 4, 1, 1]",35,3.761829615
0,0.068847688,1.070542184,5,[],0,0.00200057
9,1.508560655,2.34292617,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,23.55062509
19,3.095142482,0.881598676,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2, 4]",95,256.0091033
13,1.744740209,2.930614689,5,"[2, 4, 1, 3, 2, 2, 4, 3, 2, 4, 1, 0, 2]",65,235.6271026
7,1.161384771,0.539282123,5,"[2, 4, 1, 3, 2, 4, 4]",35,2.740603447
4,0.688034931,1.69924227,5,"[2, 4, 1, 1]",20,1.93742609
12,2.185398248,5.061791935,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",60,11.03443193
12,1.966899111,4.932439882,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0]",60,25.06087971
1,0.335511194,1.808919463,5,[3],5,0.014002562
12,2.058233343,1.534824166,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,9.27829361
2,0.443928889,3.227703991,5,"[3, 3]",10,0.831181765
11,1.25356649,3.082835455,5,"[1, 3, 2, 2, 1, 1, 2, 2, 1, 3, 1]",55,649.4575827
13,2.026980797,5.683849844,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,72.06088114
8,1.509541082,5.040690295,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.600572109
17,2.716209496,0.608033691,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4]",85,195.8434477
0,0.12432099,3.424458911,5,[],0,0.00200057
