Case,gate lenght,Theta,Phi,dt,combination,total time,computing time
case134,7,1.1960774904404678,2.0084979917758887,5,"[4, 1, 3, 2, 4, 1, 1]",35,2.993643283843994
case135,12,2.069205296323494,5.1032073903489925,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",60,10.573269128799438
case136,1,0.24373307695133203,0.4086052324535738,5,[1],5,0.16503524780273438
case137,13,2.0864165996451582,0.43844860050451534,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1, 3, 2, 4, 1]",65,87.31592082977295
case138,17,2.8471739867694543,3.2083864010483456,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,116.7991714477539
case139,2,0.45338617190884345,3.7905720820596316,5,"[3, 2]",10,0.09602880477905273
case140,1,0.20118933446908274,2.7847959745712423,5,[3],5,0.015011072158813477
case141,9,1.5056845128281402,5.4848619626433965,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4]",45,22.874917030334473
case142,0,0.07372594249137515,6.16912521185146,5,[],0,0.002000093460083008
case143,13,2.0312306663970885,3.1266947590776346,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",65,87.86638379096985
case144,6,0.9063975559511496,2.863031351224348,5,"[3, 2, 2, 4, 1, 3]",30,7.80867338180542
case145,7,1.035478265154377,3.1042176570738484,5,"[1, 3, 2, 2, 4, 1, 2]",35,27.748392820358276
case146,0,0.04222630511764276,5.082680860328451,5,[],0,0.001992464065551758
case147,9,1.5768084141628624,3.391712534423712,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2]",45,3.8008174896240234
case148,9,1.542292368440656,3.6198855576847038,5,"[2, 4, 1, 3, 2, 4, 1, 3, 3]",45,4.392192602157593
case149,14,2.4005116963572806,3.421694190511377,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,49.844542264938354
case150,15,2.398352185083393,5.6715659494711925,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,91.31970143318176
case151,10,1.4003206156156152,4.789540011352799,5,"[2, 4, 1, 3, 3, 2, 1, 3, 3, 2]",50,80.9087324142456
case152,11,2.0419868073350935,0.0604568412343605,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",55,4.997067928314209
case153,17,2.781182399369745,5.482912561957095,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,160.90627479553223
case154,10,1.5559693737773015,3.927718813831024,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,30.290853023529053
case155,10,1.6022773080829356,1.3224287544862101,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1]",50,78.94334435462952
case156,1,0.24245615118247185,5.921957428405811,5,[4],5,0.018012046813964844
case157,12,2.0613285964869386,3.9448603098745827,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",60,36.76014280319214
case158,11,1.465119417564991,3.094274105780166,5,"[1, 3, 3, 4, 1, 3, 3, 2, 4, 3, 2]",55,162.3119764328003
case159,18,2.9506782654325705,4.231980911944572,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,183.42638158798218
case160,16,2.7196817032617844,4.048658138816236,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4]",80,114.55641508102417
case161,19,3.1296546133302185,5.814824055622664,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,290.01936054229736
case162,17,2.7328731315425054,0.39330849987646266,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 4]",85,125.02367734909058
case163,9,1.4290711421126958,0.39127588900474236,5,"[1, 3, 2, 4, 1, 3, 2, 4, 0]",45,11.421494722366333
case164,11,1.2596002832714366,1.7196373468718642,5,"[4, 1, 3, 2, 4, 1, 3, 1, 2, 4, 0]",55,686.0003969669342
case165,10,1.541922242006195,1.6858702079239567,5,"[1, 3, 2, 4, 1, 3, 2, 4, 4, 0]",50,38.89287757873535
case166,13,2.2008037963028046,0.19695811249380685,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",65,11.908594131469727
case167,18,3.028068374336847,3.957269298552307,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,184.04464101791382
case168,14,2.3701884464505225,4.246604811721293,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",70,30.031561851501465
case169,12,2.0378476540363017,1.848679751184601,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",60,10.42377257347107
case170,18,2.934236475234126,4.499807718653663,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,183.7911558151245
case171,14,1.9842683532984768,4.55708928042153,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2]",70,253.34155774116516
case172,1,0.3234878205257553,3.8168346337708883,5,[2],5,0.014011859893798828
case173,11,2.0746539942814795,0.10243159216919047,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",55,5.0151026248931885
case174,18,2.804558646785883,4.459730236786724,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 3, 2, 2]",90,351.72406554222107
case175,5,0.9509093462992055,5.330851748445234,5,"[4, 1, 3, 2, 4]",25,1.3162884712219238
case176,10,1.3480148782968782,1.5423728409363018,5,"[1, 3, 2, 4, 4, 1, 3, 2, 1, 3]",50,85.01421523094177
case177,8,1.202744761913565,4.98520079737842,5,"[1, 3, 2, 4, 1, 3, 3, 2]",40,19.395262718200684
case178,4,0.7104513858189209,1.7177665651935388,5,"[2, 4, 1, 1]",20,1.9294235706329346
case179,6,0.9088844244840498,4.413757431275239,5,"[2, 4, 4, 1, 3, 2]",30,8.792819261550903
case180,8,1.5029579552467789,5.078829637404079,5,"[1, 3, 2, 4, 1, 3, 2, 4]",40,2.5855681896209717
case181,6,0.9933453747857428,1.7969827237173355,5,"[1, 3, 2, 4, 1, 1]",30,2.449537515640259
case182,15,2.4815188168664744,0.011946432245923674,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",75,30.23999834060669
case183,4,0.8340343352388466,3.7304744956395717,5,"[4, 1, 3, 2]",20,1.1205344200134277
case184,6,1.124728933734472,5.141082329653584,5,"[2, 4, 1, 3, 2, 4]",30,0.8851940631866455
case185,5,0.7683060030143747,2.8116865659499846,5,"[3, 2, 1, 1, 2]",25,8.147790908813477
case186,9,1.450209239283935,2.3457871677313396,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,24.72242569923401
case187,12,1.911256268196933,0.9979492660155614,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,122.33588767051697
case188,14,2.41097409287413,5.087172488163446,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",70,34.304789304733276
case189,1,0.2833578966193339,3.026543646237988,5,[3],5,0.015003681182861328
case190,10,1.531514766420493,0.9571859074116268,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",50,39.1650173664093
case191,11,1.8144232188697005,0.23628346687047946,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1]",55,13.47996211051941
case192,16,2.773988459187171,1.6331696126884705,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",80,76.0088722705841
case193,9,1.4611982987753036,0.3773928451905736,5,"[1, 3, 2, 4, 1, 3, 2, 2, 1]",45,9.87717866897583
case194,15,2.464490635255261,1.9184722224887834,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1]",75,149.07594656944275
case195,5,0.6092270917805622,6.255129358605121,5,"[1, 3, 3, 2, 1]",25,4.363090753555298
case196,0,0.04053501288258208,1.1440486553078213,5,[],0,0.0020079612731933594
case197,3,0.5425445220862221,6.226829828645064,5,"[2, 4, 4]",15,1.2892835140228271
case198,16,2.6662303276796813,3.674901480267868,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",80,128.1000735759735
case199,8,1.107235411446889,0.898302072866769,5,"[2, 4, 4, 1, 3, 2, 1, 1]",40,37.788602352142334
case200,9,1.3910676206648707,5.614369985984856,5,"[1, 3, 3, 2, 4, 1, 3, 2, 4]",45,19.54643177986145
case201,14,2.3948807451343894,1.9796460420877569,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1]",70,41.453110218048096
case202,17,2.819283464173952,3.3865232490462365,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,111.44961166381836
case203,19,3.1256269312777065,2.196217696357836,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 4]",95,315.79409646987915
case204,14,2.2307018505930607,1.300914829567591,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0]",70,76.1917450428009
case205,6,1.0294768489206052,3.569143606470211,5,"[3, 2, 4, 1, 3, 2]",30,1.9394185543060303
case206,14,1.905686732748851,4.546216893124633,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 2, 1, 1, 2, 4]",70,489.55660462379456
case207,11,1.7869851343965262,2.714583513761289,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3]",55,104.81509971618652
case208,15,2.479506748482849,5.394615381971708,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",75,137.3197693824768
case209,19,3.11856542240446,5.119900233088418,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3]",95,296.72689175605774
case210,0,0.1699434878661331,3.364713320071816,5,[],0,0.0019922256469726562
case211,8,1.1296338652968363,0.8860494031037326,5,"[2, 4, 4, 1, 3, 2, 4, 3]",40,38.40287208557129
case212,8,1.339522003640624,4.095982433961054,5,"[1, 3, 3, 2, 4, 1, 3, 2]",40,18.61561894416809
case213,8,1.2633591040217262,3.6891333682169694,5,"[4, 1, 3, 2, 4, 1, 3, 0]",40,9.429077863693237
case214,16,2.6559030442408353,4.911454240800108,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,66.96275687217712
case215,19,3.041207433831301,0.300256316032676,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 4]",95,290.4871335029602
case216,18,2.9465735026752626,3.749545773491172,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,226.4786331653595
case217,15,2.5923480616723857,3.0128721191468797,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,34.88082242012024
case218,11,2.0392471778959353,0.37104956884010837,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",55,4.990099668502808
case219,12,1.872453543555856,1.4421577199020845,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 2, 1, 1]",60,176.1602053642273
case220,7,1.0864768139175074,6.2396324601195765,5,"[2, 4, 1, 3, 3, 2, 4]",35,21.129656314849854
case221,18,2.956119915510711,4.324715768655767,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,183.4691436290741
case222,6,0.9356125136973884,4.1765267940120925,5,"[2, 4, 4, 1, 3, 2]",30,8.759941339492798
case223,6,0.9134093538471078,4.561376897581846,5,"[2, 4, 4, 1, 3, 4]",30,14.958645105361938
case224,0,0.029053127847256173,0.9094344628102783,5,[],0,0.0019998550415039062
case225,19,2.966936612185668,3.410186396503951,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4, 1, 2]",95,374.610239982605
case226,3,0.5593041135902955,0.9170439095784106,5,"[2, 4, 1]",15,0.39708733558654785
case227,15,2.4665849162369935,3.3103389268474506,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3]",75,52.17750859260559
case228,4,0.6212426282393385,1.8593164297627458,5,"[2, 4, 1, 1]",20,1.4863274097442627
case229,13,2.107736913806602,0.3438007275069348,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4]",65,63.13333058357239
case230,8,1.2460977105435522,1.5112479289718899,5,"[2, 4, 1, 3, 3, 2, 4, 1]",40,34.960402727127075
case231,0,0.1813476027385336,2.432407177438551,5,[],0,0.0019991397857666016
case232,8,1.1113118279338927,1.2801346127120365,5,"[2, 4, 4, 1, 3, 2, 1, 1]",40,32.028764724731445
case233,8,1.0581726540399632,4.772485003258274,5,"[1, 3, 3, 2, 1, 3, 3, 4]",40,42.064279317855835
case234,14,2.334814253934175,4.88405393755099,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2]",70,21.1240336894989
case235,5,0.815436814635816,0.7850538141394887,5,"[1, 3, 4, 4, 1]",25,3.5037717819213867
case236,14,2.266422947083311,4.057788841980351,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,198.77368426322937
case237,1,0.3330127916418255,5.046015727556083,5,[4],5,0.01700448989868164
case238,6,1.002253922170612,0.538853321840731,5,"[4, 1, 3, 2, 4, 4]",30,2.1844818592071533
case239,1,0.2616056832493251,1.9255850283345333,5,[3],5,0.1470322608947754
case240,0,0.15951173468386332,0.6253512939589374,5,[],0,0.001993417739868164
case241,7,1.2335743019667338,3.4601966938868682,5,"[1, 3, 2, 4, 1, 3, 2]",35,1.9944484233856201
case242,2,0.4092125424974869,2.9700107971069687,5,"[3, 3]",10,0.8256785869598389
case243,12,1.8700286032772948,1.026038970925746,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,119.25448894500732
case244,7,1.0981288751818197,0.45302527829092354,5,"[2, 4, 1, 3, 2, 4, 0]",35,6.348392486572266
case245,14,2.4031416019298817,3.659548280466193,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.05656671524048
case246,17,2.7700257776863664,3.1763602699654228,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 3]",85,115.53048372268677
case247,3,0.472402075536986,4.622629707512277,5,"[3, 2, 2]",15,1.6383614540100098
case248,16,2.59048910127701,5.021455054684632,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2]",80,102.08751893043518
case249,10,1.6109246411726081,3.761933480441464,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,32.00240921974182
case250,0,0.0657572879098434,6.014577365009885,5,[],0,0.0029926300048828125
case251,0,0.09589204173582691,1.961061127894732,5,[],0,0.0020017623901367188
case252,12,1.8517826288250632,1.1810242944377427,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1]",60,117.73363757133484
case253,7,1.156035737859418,1.795033716518898,5,"[4, 1, 3, 2, 4, 1, 1]",35,3.8218352794647217
case254,7,1.1826337339506163,3.7801219447088514,5,"[1, 3, 2, 4, 1, 3, 2]",35,4.500985145568848
case255,18,3.0090635083954296,1.7512134307365297,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,209.5615427494049
case256,17,2.719914815696173,0.8608824086183284,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 4]",85,290.23092103004456
case257,8,1.1140472510199992,0.9730642496351303,5,"[2, 4, 4, 1, 3, 2, 4, 3]",40,36.486048221588135
case258,9,1.4162637702344427,2.4949895824573063,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3]",45,22.183021783828735
case259,2,0.4135574248317645,6.269756086955384,5,"[4, 4]",10,0.8249521255493164
case260,0,0.18988029967175457,6.240493056801654,5,[],0,0.0020008087158203125
case261,18,2.9913483301020003,2.334640829938017,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 2, 4, 1]",90,302.72477984428406
case262,0,0.19464702737050937,0.40669268049046264,5,[],0,0.003000974655151367
case263,3,0.4688114716797771,1.2779120233929788,5,"[2, 4, 3]",15,1.925424575805664
case264,9,1.2847667431720382,2.741275284279232,5,"[2, 4, 4, 1, 3, 2, 4, 3, 3]",45,61.68315267562866
case265,18,3.0545761642361264,5.220288524658816,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 3, 2]",90,166.17167115211487
case266,4,0.7175145252151606,2.5550566770232703,5,"[2, 4, 3, 3]",20,2.3225035667419434
case267,15,2.414915019943121,3.260250426477262,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 1, 2]",75,75.1709451675415
case268,12,2.046446488843534,1.621039867189478,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",60,10.880697250366211
case269,19,2.9420246985172187,3.4732379658944597,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 3, 4, 4, 1, 2]",95,433.51616740226746
case270,7,1.0079914268850236,2.4427513860681516,5,"[4, 1, 2, 2, 4, 1, 2]",35,25.985726833343506
case271,11,1.7733070565846223,0.07963102226715457,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 0]",55,23.287139177322388
case272,6,1.1722393099709927,5.107820004680661,5,"[2, 4, 1, 3, 2, 4]",30,0.8851957321166992
case273,0,0.19001005755287034,5.842505443109877,5,[],0,0.0020079612731933594
case274,1,0.21990354793929737,3.5707800595855517,5,[2],5,0.16102838516235352
case275,3,0.6338582691250038,5.645888454678446,5,"[3, 2, 4]",15,0.8981978893280029
case276,3,0.7148852332645974,0.5442272563180334,5,"[2, 4, 1]",15,0.39508748054504395
case277,13,2.2600197916419895,3.481325472610815,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",65,13.536362886428833
case278,6,0.8715437413762632,2.9580086041858165,5,"[3, 2, 4, 4, 1, 3]",30,8.811315059661865
case279,6,1.0295337434592906,0.5507096963773804,5,"[4, 1, 3, 2, 4, 1]",30,1.941420078277588
case280,1,0.20547416103675933,1.0982044281499803,5,[1],5,0.013003110885620117
case281,14,2.2295739739119225,4.172535043934383,5,"[2, 4, 1, 3, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,196.22502541542053
case282,15,2.616122515340947,2.9121522708269736,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3]",75,35.2117702960968
case283,19,3.020093581837232,2.5603278971075154,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,346.6728584766388
case284,18,2.921408952579617,1.4643899256250184,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,170.30695486068726
case285,4,0.7192924758923196,3.653526928903167,5,"[4, 1, 3, 2]",20,1.5133335590362549
case286,18,3.0128727885508253,5.168116618438682,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,181.23129439353943
case287,4,0.7175350644110716,3.439876507308877,5,"[4, 1, 3, 3]",20,1.9564313888549805
case288,0,0.14052677142497344,0.6036176404235415,5,[],0,0.002000570297241211
case289,1,0.3490639985121778,0.4021968772551914,5,[1],5,0.013003826141357422
case290,6,0.950137018527549,4.355862190614704,5,"[2, 4, 4, 1, 3, 2]",30,8.567039251327515
case291,17,2.650672621817444,2.507271280083075,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 3, 2]",85,318.8462245464325
case292,18,2.9841031977777197,4.022421255249064,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2]",90,183.83907413482666
case293,14,2.3081313681887337,1.1601598756140445,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",70,49.28740882873535
case294,13,2.014919876208762,5.6115951825054955,5,"[1, 3, 2, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4]",65,77.38282299041748
case295,6,0.7917788308031052,4.6627259352674635,5,"[2, 4, 4, 1, 3, 4]",30,8.176803588867188
case296,17,2.6829860297215915,5.772756855763044,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1]",85,199.06535363197327
case297,5,0.7218735841698746,5.930013237403146,5,"[1, 3, 3, 2, 4]",25,5.296168804168701
case298,8,1.2847264576896469,2.3990675904151932,5,"[2, 4, 3, 3, 2, 4, 1, 3]",40,6.192366123199463
case299,2,0.4618161076288276,0.532324401239166,5,"[4, 1]",10,0.09402084350585938
case300,14,2.2002615440271707,4.422462944668825,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 0, 4]",70,99.48400950431824
case301,8,0.8939125112003478,4.743325668967896,5,"[1, 3, 2, 4, 0, 0, 3, 2]",40,64.01040840148926
case302,5,0.7905128044948514,0.3073798881287412,5,"[1, 3, 3, 4, 1]",25,2.976656436920166
case303,3,0.5318842561834654,1.0388595011057489,5,"[2, 4, 1]",15,0.9152047634124756
case304,10,1.6796281499077845,4.046974689830668,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,28.13320755958557
case305,1,0.2194155783815435,3.995898827964489,5,[2],5,0.013003349304199219
case306,17,2.523408628211509,5.4278875232657935,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 4, 3, 2, 4, 1]",85,402.9700517654419
case307,14,2.0229855903109497,4.380386526459062,5,"[2, 4, 1, 3, 3, 2, 4, 3, 3, 4, 4, 1, 3, 2]",70,259.4102478027344
case308,15,2.434532723241057,5.680285926987478,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",75,92.35928320884705
case309,4,0.6406759304025229,1.2287909185604349,5,"[2, 4, 4, 1]",20,3.0146663188934326
case310,19,2.995663425037139,3.5195165790864897,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 4, 1, 2]",95,354.3733310699463
case311,19,3.1207141917891468,3.3083594482255703,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4, 1, 3]",95,290.3788797855377
case312,13,2.147002390882983,2.981052316784687,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,49.74970817565918
case313,9,1.3110009757804724,6.26484212440632,5,"[1, 3, 2, 4, 1, 3, 3, 2, 4]",45,37.60771155357361
case314,16,2.524723441051276,1.4222748904370424,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 2, 1, 3]",80,136.77749466896057
case315,5,0.9172251093792546,5.559096032501288,5,"[4, 1, 3, 2, 4]",25,1.2972943782806396
case316,12,2.0678945089613716,0.733037513908358,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,37.756070375442505
case317,15,2.2901444598043432,6.0103012791838974,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 0, 1]",75,220.74761724472046
case318,13,2.3384893734904937,3.1029559496340666,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",65,9.708150863647461
case319,1,0.22463972079906244,3.108910281106288,5,[3],5,0.015003442764282227
case320,3,0.5692738444049416,2.380311721745173,5,"[4, 1, 3]",15,0.8806014060974121
case321,0,0.10774448550624133,1.577300468538351,5,[],0,0.0020003318786621094
case322,5,0.8593611101776211,2.470078714741965,5,"[3, 2, 1, 1, 3]",25,4.17692232131958
case323,15,2.308516578940908,2.5621579812797335,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3]",75,203.0941162109375
case324,9,1.4556670554785371,0.39555638794999937,5,"[1, 3, 2, 4, 1, 3, 2, 4, 0]",45,10.334280014038086
case325,9,1.2312317746113546,0.052139518333474355,5,"[1, 3, 2, 4, 4, 1, 3, 4, 1]",45,49.6313099861145
case326,7,1.128803757277101,2.2084241385940904,5,"[4, 1, 2, 2, 4, 1, 3]",35,6.296501398086548
case327,16,2.6998029973662145,4.695771272578891,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2]",80,66.83810901641846
case328,11,1.630182446428605,0.07416219379114855,5,"[2, 4, 1, 3, 2, 4, 4, 1, 3, 4, 1]",55,89.56946206092834
case329,11,1.8467451385494056,5.625158481061988,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4]",55,31.79210591316223
case330,2,0.4083591473949765,1.483587775153424,5,"[1, 1]",10,0.8621933460235596
case331,3,0.6022988148284916,0.41791669791284936,5,"[2, 4, 1]",15,0.39608263969421387
case332,9,1.3526674041846223,0.7197423695787191,5,"[1, 3, 4, 4, 1, 3, 4, 4, 1]",45,50.574673652648926
case333,1,0.345935538249036,2.2340200553112854,5,[3],5,0.014010429382324219
case334,10,1.5689053379820925,4.116136399459889,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2]",50,25.083144187927246
case335,14,2.39465417212373,3.525546979905938,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2]",70,50.15706825256348
case336,7,1.1514145547668708,0.08967444521264285,5,"[2, 4, 1, 3, 2, 2, 4]",35,12.767817497253418
case337,5,0.8446039268167018,5.616748159899209,5,"[4, 1, 3, 2, 1]",25,5.603251218795776
case338,17,2.7837650247794703,5.358675230315589,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 4, 4]",85,161.73914980888367
case339,13,2.1051284691599896,3.017824026642577,5,"[2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",65,49.352890729904175
case340,2,0.4586842400686372,5.741380049404066,5,"[2, 4]",10,0.169036865234375
case341,11,1.688629526940905,3.217880701633638,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 0, 2]",55,74.26939010620117
case342,18,3.0001507008458983,0.44253479920338,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1, 3, 3, 2, 1, 1]",90,198.1125726699829
case343,6,1.0191285562560066,2.2274558429849636,5,"[1, 3, 2, 4, 1, 3]",30,2.5985727310180664
case344,5,0.9083170465468762,3.375648174098009,5,"[2, 4, 1, 3, 3]",25,2.4315288066864014
case345,4,0.7867522012466882,2.097847687732959,5,"[2, 4, 1, 3]",20,1.0922412872314453
case346,9,1.7123081381033676,0.5436989326913669,5,"[1, 3, 2, 4, 1, 3, 2, 4, 1]",45,3.2647199630737305
case347,12,1.9162879180582946,0.8093207563753184,5,"[2, 4, 4, 1, 3, 2, 4, 1, 3, 2, 4, 1]",60,40.0371789932251
case348,13,1.8448240931530762,5.9059654565540205,5,"[1, 3, 2, 4, 4, 1, 3, 2, 4, 1, 3, 4, 4]",65,220.321044921875
