Case,gate length,Theta,Phi,dt,DL combination,DL fidelity,DL real time,DL computing time
case126,35,1.8985718033681944,0.5010492022206425,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.33903,91.0,0.05998
case127,35,0.16999992096540942,4.735544752229345,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99279,91.0,0.05419
case128,35,0.7151995390376926,0.7668655041512635,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 0 4 4],0.87748,91.0,0.05363
case129,35,1.372223709421158,6.10925457612608,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 0 2 1],0.59864,91.0,0.05929
case130,35,2.0898855686810958,5.354909075176879,2.6,[0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3 3 1],0.25196,91.0,0.0752
case131,35,2.703245920211417,4.564700039344762,2.6,[0 0 0 0 0 1 0 0 2 2 2 4 1 1 3 3 2 2 2 4 1 1 1 3 2 2 2 4 1 1 3 3 2 2 4],0.04727,91.0,0.06095
case132,35,0.7686364356349883,0.4806290197798349,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 1 3 3 2 2 4 1 3],0.85943,91.0,0.05768
case133,35,2.316998262924136,1.7874647366708134,2.6,[0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 0 4 1],0.16057,91.0,0.0573
case134,35,2.334497406304215,1.0060352174820133,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.1542,91.0,0.05295
case135,35,2.3067946355544793,4.319283037640056,2.6,[0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 4 4],0.16434,91.0,0.06095
case136,35,2.304100822187835,2.8700412380027527,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 0 2],0.16534,91.0,0.056
case137,35,1.7466600077092507,4.461961519212984,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.41252,91.0,0.10608
case138,35,2.257179342408553,0.3908886545015779,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 0 0],0.18313,91.0,0.06839
case139,35,0.6209971804205595,2.0555152276553987,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3],0.90665,91.0,0.05822
case140,35,1.122199400014881,0.8701567386781434,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1],0.71685,91.0,0.0577
case141,35,3.066010482618438,3.8221627196777828,2.6,[0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3],0.00143,91.0,0.05385
case142,35,2.6924887430485085,5.665600197707152,2.6,[0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4],0.04958,91.0,0.05429
case143,35,0.027581206000586864,4.166953676208391,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99981,91.0,0.05474
case144,35,0.6251623784977662,4.453705921756676,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4],0.90543,91.0,0.05819
case145,35,2.039543905643739,1.9207195693934722,2.6,[0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 4 1],0.27412,91.0,0.0624
case146,35,2.9543676322328634,4.0039035288290235,2.6,[0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 3],0.00874,91.0,0.0547
case147,35,0.5072062690924298,5.835700476614642,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4],0.93705,91.0,0.05985
case148,35,2.6324338003566568,6.183558572078026,2.6,[0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.06342,91.0,0.05605
case149,35,2.6763918716575237,3.439625452079341,2.6,[0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.05313,91.0,0.05499
case150,35,0.07383618937014105,2.4712993639719247,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99864,91.0,0.05865
case151,35,3.13762414156692,3.2513212567521683,2.6,[0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1 1 1],0.0,91.0,0.05497
case152,35,2.172355531176686,1.2748359237314002,2.6,[0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 3 0 4],0.21704,91.0,0.05611
case153,35,2.1045689361286626,6.161883772495111,2.6,[0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 0 0 0 0],0.24561,91.0,0.11146
case154,35,2.4844732348641605,3.712940563699918,2.6,[0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.10412,91.0,0.0552
case155,35,0.10327935956568868,3.0974909169356017,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99734,91.0,0.05905
case156,35,1.4157692513877682,5.007559502641779,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 4 1 1 3 1 3 3 2 2 4],0.5772,91.0,0.08491
case157,35,3.0252348897865824,2.5283943300189535,2.6,[0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1 1],0.00338,91.0,0.06532
case158,35,2.220579757173994,2.252369617575758,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 0],0.19749,91.0,0.0551
case159,35,2.96903456148784,1.9264212153944795,2.6,[0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1],0.00743,91.0,0.05972
case160,35,1.9403322545347002,2.544512141900375,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 2],0.31941,91.0,0.062
case161,35,0.9505176295182124,3.5828371364708174,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 3 0],0.79063,91.0,0.07198
case162,35,3.0718132312344877,4.924383421722587,2.6,[0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3],0.00122,91.0,0.0581
case163,35,0.2532724877848314,2.7630535001644643,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3],0.98405,91.0,0.06215
case164,35,0.7876048525368667,4.212166339190936,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 0 4],0.85277,91.0,0.05865
case165,35,1.7049105991438203,1.3984990338288203,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.43314,91.0,0.05481
case166,35,1.732434774430667,4.8203862095740915,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.41953,91.0,0.058
case167,35,2.5456479863848425,2.3524887674786474,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.08619,91.0,0.1115
case168,35,2.850208589151931,5.719691907333092,2.6,[0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2],0.02108,91.0,0.05499
case169,35,2.2682250766834686,3.2494879190338657,2.6,[0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 0 0],0.17888,91.0,0.06092
case170,35,1.6956339441342658,1.446209242302291,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.43774,91.0,0.06068
case171,35,2.403924234961209,3.833878906272517,2.6,[0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.12998,91.0,0.05936
case172,35,1.6462263397066232,5.022564905283778,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 2 2 4 0 1 3 3 2 4 4],0.46232,91.0,0.05627
case173,35,2.434116476704155,3.291211009723333,2.6,[0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3],0.12,91.0,0.05552
case174,35,0.9152683352581479,3.3722000962836463,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2],0.80479,91.0,0.05826
case175,35,2.5948754853004385,1.2723598830444458,2.6,[0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.07288,91.0,0.05798
case176,35,0.24308562283478669,4.139980804917676,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],0.9853,91.0,0.05314
case177,35,0.8349075804193553,3.2047652766344203,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 2 3],0.83562,91.0,0.061
case178,35,2.8142446966273105,0.9950691345358216,2.6,[0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 4 4],0.02655,91.0,0.05634
case179,35,2.568616124482515,2.0102954142828717,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.07985,91.0,0.1021
case180,35,0.8017753818853719,2.7162090319067143,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 2 2],0.84772,91.0,0.06148
case181,35,3.0911001035887247,0.9922810738360954,2.6,[0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4],0.00064,91.0,0.05707
case182,35,1.3321093700426259,0.6468728875883745,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 0 3 3],0.61821,91.0,0.06493
case183,35,2.9530394051641866,4.687515514431744,2.6,[0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 3],0.00886,91.0,0.05626
case184,35,2.1298655027814606,1.601845146779679,2.6,[0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 2 4 4 1],0.2348,91.0,0.05821
case185,35,3.003349534209308,5.519811423615747,2.6,[0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2],0.00477,91.0,0.3096
case186,35,0.39067332453142994,0.9203599500439309,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],0.96233,91.0,0.05451
case187,35,0.7470477041393171,2.4059774832531455,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 1 0],0.86685,91.0,0.05575
case188,35,1.8379997696895143,1.6020507907434585,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.36798,91.0,0.05305
case189,35,0.3974726912251203,5.243379186366054,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4],0.96102,91.0,0.06112
case190,35,2.921224668422448,2.410124043053095,2.6,[0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1 1],0.01209,91.0,0.05724
case191,35,1.2241995208012186,3.139810698918569,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2],0.66985,91.0,0.05788
case192,35,0.23574051770601842,3.3107237419207265,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2],0.98617,91.0,0.09465
case193,35,0.6066257243112029,1.8616020917608536,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3],0.91079,91.0,0.0621
case194,35,0.7465775494029914,1.217256925285188,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 1 3 3],0.86701,91.0,0.07036
case195,35,2.975250403461482,4.675201680231233,2.6,[0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 3],0.0069,91.0,0.06823
case196,35,0.5229520376902463,6.093053858722922,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1],0.93317,91.0,0.053
case197,35,1.0514781855687079,4.445350117035419,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4],0.74814,91.0,0.05687
case198,35,1.1268102317107849,0.1858491469679236,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1],0.71477,91.0,0.05413
case199,35,1.032045463273927,5.916281976501176,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 4],0.75653,91.0,0.05857
case200,35,2.514085259970265,4.398256904921645,2.6,[0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.09525,91.0,0.05634
case201,35,2.938136275417225,1.86351253853794,2.6,[0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 4],0.01031,91.0,0.0613
case202,35,0.7750793100970506,6.1217919335430695,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 1 1],0.85718,91.0,0.06045
case203,35,0.8850027476755554,1.201075198781284,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 3 3 2 4 4 1 3 3],0.81664,91.0,0.05499
case204,35,1.5803515022496168,4.496835322922818,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 4 4],0.49522,91.0,0.07773
case205,35,0.06200134656126183,2.6032961773569,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99904,91.0,0.06671
case206,35,1.8799156218240416,0.5255786372879752,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.34789,91.0,0.065
case207,35,2.1112642959702934,6.131383304609397,2.6,[0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 0 0 0 0],0.24273,91.0,0.06
case208,35,1.3253116075773663,1.1912105543279548,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 1 3 3 3 3 2 4 4 4 1 1],0.62151,91.0,0.056
case209,35,0.9391931776942888,3.6452063216430104,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 3 0],0.79522,91.0,0.06474
case210,35,0.19723567096808575,2.4928414155147856,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99031,91.0,0.05538
case211,35,0.9190287578546624,5.618114923390492,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4],0.8033,91.0,0.06287
case212,35,1.8468763084419604,4.737035701960589,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.36371,91.0,0.05427
case213,35,2.414352615742698,0.38207462877785997,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.12649,91.0,0.0542
case214,35,1.0343517325357612,2.9577199022730816,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2],0.75554,91.0,0.05254
case215,35,2.4472323956228044,3.8916176388945942,2.6,[0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.11577,91.0,0.06798
case216,35,0.12253128641143046,5.608488028122951,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99625,91.0,0.07249
case217,35,0.11933742755407775,2.301328997237798,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99644,91.0,0.1148
case218,35,2.738487789600526,4.413684975173612,2.6,[0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 2 2 2 4 1 1 3 3 3 2 2 4 4 1 3 3 2 3 4],0.04008,91.0,0.05703
case219,35,0.4529174976510474,0.1423105345492268,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1],0.94959,91.0,0.05843
case220,35,1.8407760574374938,5.429502844750621,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4],0.36664,91.0,0.05629
case221,35,2.777992765953762,5.9394468765452055,2.6,[0 0 0 1 0 3 2 2 4 4 1 1 1 3 3 2 2 4 1 1 3 3 2 2 4 4 4 1 3 3 3 2 4 4 1],0.03269,91.0,0.05519
case222,35,2.389206057086257,2.5589507021023197,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3],0.13497,91.0,0.06304
case223,35,2.9018940910204685,2.8114182787949686,2.6,[0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 1],0.0143,91.0,0.06127
case224,35,1.623736722743586,0.9440484509979439,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.47354,91.0,0.07765
case225,35,1.6931270119832436,0.3248125036213625,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 4 1 1 3 3 2 2 4 4 1],0.43899,91.0,0.06717
case226,35,1.402833480937096,5.523463894460754,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2 1],0.58359,91.0,0.0765
case227,35,1.2756107433546837,6.019528564394798,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 4 1 1 1 1 3 2 2 2 1 4],0.64546,91.0,0.13862
case228,35,1.859169730306209,6.094544356555134,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.3578,91.0,0.09217
case229,35,2.9100846457793867,4.546079841785193,2.6,[0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3],0.01334,91.0,0.074
case230,35,0.8526414195684514,6.193904996712988,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 1 1],0.829,91.0,0.07845
case231,35,2.657417125910602,0.12376905683172253,2.6,[0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.05747,91.0,0.10958
case232,35,1.5910434109917801,5.194089740513297,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 2 2 1 4 3 3 3 2 4 4],0.48988,91.0,0.06936
case233,35,2.609989880319175,5.001009211522212,2.6,[0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4],0.069,91.0,0.0707
case234,35,0.07804111807828347,3.467464557884623,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99848,91.0,0.06144
case235,35,1.3436823904238115,6.199489695890888,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 0 0 1],0.61258,91.0,0.08855
case236,35,1.6824822220211073,3.8654373251461203,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.44427,91.0,0.11657
case237,35,0.23902676836605596,3.492555018493954,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2],0.98578,91.0,0.05399
case238,35,1.3764787354300783,4.907361509538105,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 2 4 2 1],0.59655,91.0,0.04754
case239,35,0.3443940302711304,0.9793561869050303,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],0.97064,91.0,0.04932
case240,35,1.455846285443819,4.6824177374348315,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 4 1],0.55735,91.0,0.04625
case241,35,1.9313604334235808,5.957397992220536,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.3236,91.0,0.05652
case242,35,2.416675190068886,1.3870281398814792,2.6,[0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.12572,91.0,0.06695
case243,35,1.8136455839350867,3.8466999193932545,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.37977,91.0,0.1029
case244,35,1.134355781938654,0.5637551402269142,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1],0.71136,91.0,0.10388
case245,35,0.7584771402752165,4.100748436275711,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 0],0.86294,91.0,0.1592
case246,35,0.8796804615621991,4.893758143596283,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 2],0.8187,91.0,0.08632
case247,35,2.1229065738400084,4.506241772789829,2.6,[0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3 0],0.23776,91.0,0.09083
case248,35,2.24299653840624,4.6163573706361465,2.6,[0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 4 4],0.18865,91.0,0.06176
case249,35,2.955550244738754,0.5640350503795225,2.6,[0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 4],0.00863,91.0,0.05954
case250,35,2.456113954054527,0.6688073791371786,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.11294,91.0,0.05949
